40	0	37.23022864	0.8737
40	0.5	36.91864107	0.8692
40	1	37.05302851	0.8425
40	2	36.97314989	0.8707
40	3	37.18872486	0.8707
40	5	37.05697449	0.8588
40	8	36.97904002	0.8603
40	10	36.73360409	0.8692
40	15	36.84304329	0.8663
40	20	37.11034629	0.844
45	0	41.65614176	0.8544
45	0.5	41.71654203	0.8544
45	1	41.74496851	0.8321
45	2	41.04548105	0.844
45	3	41.62634477	0.8692
45	5	41.42088552	0.8499
45	8	41.56406153	0.8559
45	10	41.56137641	0.8574
45	15	41.65800407	0.8588
45	20	41.52000711	0.8455
50	0	46.14804303	0.8276
50	0.5	46.09278745	0.8366
50	1	46.403898	0.8529
50	2	46.3778898	0.8395
50	3	46.23896078	0.8559
50	5	45.74319901	0.844
50	8	46.21670432	0.8262
50	10	46.07913189	0.8336
50	15	46.253972	0.8455
50	20	45.81436561	0.8291
55	0	50.92207199	0.8262
55	0.5	50.83473519	0.8262
55	1	50.64605492	0.8544
55	2	50.60899404	0.8202
55	3	50.67590974	0.8187
55	5	50.36636483	0.8187
55	8	50.47671562	0.8172
55	10	50.56258183	0.8113
55	15	50.7363236	0.8336
55	20	50.77128094	0.8083
60	0	55.30558946	0.8053
60	0.5	54.94433131	0.8098
60	1	54.50796684	0.8172
60	2	54.76245972	0.8128
60	3	54.89104502	0.8068
60	5	55.16210045	0.7935
60	8	54.1072141	0.7979
60	10	54.99555511	0.8158
60	15	55.28875577	0.8098
60	20	54.64287276	0.7935
65	0	59.15937991	0.7905
65	0.5	59.83951229	0.7935
65	1	59.49345585	0.7845
65	2	59.244446	0.7964
65	3	59.59851901	0.7964
65	5	59.27625566	0.7979
65	8	59.57552455	0.7816
65	10	59.34816276	0.7801
65	15	59.60696098	0.789
65	20	59.82793179	0.7949
70	0	63.11523801	0.7712
70	0.5	63.39337223	0.7786
70	1	63.97411465	0.792
70	2	63.31706675	0.7771
70	3	63.65300819	0.786
70	5	63.91872334	0.7935
70	8	63.30598245	0.7756
70	10	63.36411458	0.7712
70	15	63.92859029	0.7652
70	20	63.95923935	0.7667
75	0	67.69741331	0.789
75	0.5	68.20967188	0.7935
75	1	68.21886887	0.7519
75	2	67.77968595	0.7474
75	3	68.17125919	0.7667
75	5	67.77219048	0.7355
75	8	67.35558321	0.7548
75	10	68.3497052	0.7593
75	15	68.26296779	0.7637
75	20	68.2124154	0.7845
80	0	72.53978258	0.7429
80	0.5	72.13328183	0.7504
80	1	72.61090239	0.7578
80	2	72.26250536	0.7637
80	3	72.6732446	0.7652
80	5	72.17803703	0.74
80	8	72.53727949	0.74
80	10	72.44965075	0.7489
80	15	72.53312693	0.7236
80	20	72.67737813	0.7236
85	0	76.91132125	0.737
85	0.5	76.52189601	0.7088
85	1	76.45206543	0.737
85	2	77.03559977	0.7266
85	3	77.00233012	0.7103
85	5	76.84215133	0.7296
85	8	76.86360929	0.7266
85	10	76.93057736	0.7132
85	15	76.76960781	0.7236
85	20	76.33203674	0.7266
90	0	81.25476419	0.7296
90	0.5	81.45995735	0.7266
90	1	81.32005624	0.7013
90	2	80.91287646	0.7177
90	3	81.02827048	0.7251
90	5	81.15459216	0.7013
90	8	81.19374962	0.7177
90	10	81.13213684	0.7207
90	15	81.1038734	0.7073
90	20	81.07785103	0.6954
95	0	85.44833617	0.7028
95	0.5	85.4790118	0.6909
95	1	84.41873573	0.7192
95	2	84.72337041	0.688
95	3	85.61086715	0.6776
95	5	85.23523618	0.6954
95	8	85.90964287	0.6835
