40	0	26.79384381	0.8484
40	0.5	26.92517197	0.8425
40	1	26.59385856	0.8588
40	2	26.35171138	0.8603
40	3	26.30809128	0.847
40	5	26.69320423	0.8499
40	8	26.5305875	0.8514
40	10	25.87788789	0.8291
40	15	26.00646189	0.8499
40	20	24.51405502	0.8425
45	0	29.7154985	0.8351
45	0.5	29.95870712	0.8366
45	1	30.13240359	0.844
45	2	29.55229696	0.8336
45	3	29.86008498	0.8395
45	5	30.11320688	0.8336
45	8	29.71536047	0.8276
45	10	28.8623312	0.8202
45	15	28.24990224	0.8588
45	20	26.77804681	0.8351
50	0	32.27844093	0.7801
50	0.5	32.83500186	0.8083
50	1	32.62778154	0.7905
50	2	32.60997919	0.8143
50	3	32.46665655	0.8098
50	5	32.01253603	0.8083
50	8	31.76356914	0.8217
50	10	31.33204572	0.8143
50	15	30.74676651	0.8217
50	20	31.15381932	0.8128
55	0	35.69581139	0.8024
55	0.5	35.05723225	0.7652
55	1	35.67579139	0.786
55	2	35.17042699	0.7697
55	3	35.31249654	0.7816
55	5	33.73739221	0.8053
55	8	34.98499363	0.7712
55	10	34.45239083	0.7712
55	15	32.90959235	0.7964
55	20	33.43070556	0.7801
60	0	37.59854394	0.7623
60	0.5	37.92761145	0.7667
60	1	37.54041439	0.7519
60	2	37.42953404	0.7296
60	3	38.19817158	0.7459
60	5	36.98429494	0.7519
60	8	37.26074899	0.7489
60	10	36.89853575	0.7682
60	15	35.26071462	0.7682
60	20	35.99922768	0.7385
65	0	39.74074732	0.7533
65	0.5	40.38298843	0.7325
65	1	40.2060165	0.7251
65	2	40.06603496	0.734
65	3	39.43989883	0.7073
65	5	39.6877801	0.7177
65	8	39.0932126	0.7415
65	10	39.17858799	0.7266
65	15	38.4626492	0.7593
65	20	38.96565709	0.7221
70	0	41.97098624	0.682
70	0.5	42.86216605	0.6939
70	1	42.72434441	0.679
70	2	42.23598722	0.6835
70	3	41.53500193	0.688
70	5	42.26195253	0.6716
70	8	41.00995644	0.679
70	10	41.51061955	0.6924
70	15	41.17198026	0.7013
70	20	40.61916603	0.7058
75	0	44.94798546	0.6374
75	0.5	45.09598222	0.6285
75	1	44.75840361	0.6568
75	2	45.4770963	0.6404
75	3	44.49380378	0.6508
75	5	44.81039601	0.6538
75	8	43.12961639	0.6701
75	10	44.19247531	0.6582
75	15	43.22570153	0.6493
75	20	43.51691423	0.6731
80	0	47.2783577	0.5929
80	0.5	46.83506363	0.6152
80	1	47.51074696	0.5825
80	2	47.09635566	0.6241
80	3	46.79273107	0.6092
80	5	46.58997752	0.5929
80	8	46.16102639	0.6152
80	10	46.17168944	0.6062
80	15	45.12828671	0.627
80	20	44.38843554	0.6211
85	0	49.04113475	0.5438
85	0.5	48.35694005	0.5527
85	1	49.8042264	0.5646
85	2	49.05570336	0.5542
85	3	47.48497971	0.5646
85	5	48.99549469	0.575
85	8	48.07807587	0.5676
85	10	48.57006585	0.5676
85	15	47.70901309	0.5572
85	20	46.7276386	0.5765
90	0	51.50458564	0.5245
90	0.5	51.28975054	0.5037
90	1	51.75117166	0.5171
90	2	51.46319323	0.5171
90	3	51.00691883	0.5349
90	5	50.89562561	0.5156
