40	0	36.89329	0.8574
40	0.5	37.01988	0.8722
40	1	37.33928	0.8722
40	2	37.23551	0.8737
40	3	37.18332	0.8618
40	5	36.88896	0.8514
40	8	37.23533	0.8514
40	10	37.25738	0.8707
40	15	37.17593	0.8633
40	20	37.11231	0.8633
45	0	41.67028	0.8633
45	0.5	41.35511	0.8499
45	1	41.60633	0.847
45	2	41.6941	0.8395
45	3	41.73092	0.8499
45	5	41.71402	0.8484
45	8	41.26224	0.8484
45	10	41.09331	0.8648
45	15	41.83798	0.8425
45	20	41.68098	0.8559
50	0	45.84683	0.8395
50	0.5	46.07412	0.838
50	1	45.33023	0.838
50	2	46.3342	0.8484
50	3	46.08419	0.8276
50	5	46.01539	0.8559
50	8	45.77603	0.8366
50	10	46.14253	0.8321
50	15	45.97375	0.8425
50	20	45.9491	0.8366
55	0	50.83728	0.8291
55	0.5	50.49724	0.8306
55	1	50.66495	0.8247
55	2	50.60839	0.8247
55	3	50.02375	0.8232
55	5	49.90627	0.8083
55	8	50.28192	0.8425
55	10	50.38777	0.8366
55	15	50.01111	0.8098
55	20	50.6961	0.8217
60	0	54.71441	0.7994
60	0.5	54.96686	0.8217
60	1	55.38385	0.8143
60	2	54.91829	0.8158
60	3	55.10538	0.8068
60	5	55.2713	0.7994
60	8	55.0383	0.8083
60	10	55.24309	0.8039
60	15	54.77045	0.8187
60	20	55.52543	0.8187
65	0	59.3711	0.7979
65	0.5	59.45687	0.7949
65	1	59.06253	0.8039
65	2	59.36982	0.7905
65	3	59.23951	0.8113
65	5	59.55258	0.8143
65	8	59.30426	0.8039
65	10	59.38493	0.8039
65	15	59.60093	0.7845
65	20	59.15692	0.8009
70	0	63.53809	0.7935
70	0.5	63.87178	0.7949
70	1	63.41073	0.7786
70	2	63.65444	0.7771
70	3	63.96814	0.7786
70	5	63.02317	0.789
70	8	63.69644	0.7652
70	10	63.21884	0.7831
70	15	63.83825	0.7741
70	20	63.81161	0.7756
75	0	68.18564	0.7712
75	0.5	68.2804	0.7444
75	1	68.3388	0.7519
75	2	68.60262	0.7489
75	3	67.71345	0.7504
75	5	68.21478	0.7459
75	8	68.62561	0.7652
75	10	68.61627	0.7623
75	15	68.47824	0.7608
75	20	68.63204	0.7251
80	0	71.89114	0.737
80	0.5	72.6035	0.7504
80	1	72.71692	0.7563
80	2	72.01484	0.7444
80	3	72.66364	0.7385
80	5	71.94315	0.7311
80	8	72.30762	0.7444
80	10	72.21951	0.7311
80	15	71.73059	0.7459
80	20	72.9536	0.7221
85	0	77.1901	0.7296
85	0.5	75.51103	0.7221
85	1	76.66047	0.7311
85	2	76.73251	0.7192
85	3	76.75348	0.7162
85	5	76.85014	0.7355
85	8	77.06341	0.7355
85	10	76.90722	0.7236
85	15	77.02627	0.7103
85	20	77.18104	0.7296
90	0	81.1588	0.6999
90	0.5	81.38519	0.7073
90	1	80.71917	0.7236
90	2	80.88926	0.6939
90	3	81.26493	0.7132
90	5	80.88684	0.7385
90	8	80.77369	0.7117
90	10	81.27499	0.7192
90	15	81.14475	0.7207
90	20	81.68924	0.6969
95	0	84.56448	0.679
95	0.5	85.14052	0.6954
95	1	85.67477	0.6909
95	2	85.57209	0.7103
95	3	85.44715	0.7028
95	5	85.23336	0.6939
95	8	84.89063	0.6865
95	10	84.47178	0.6954
95	15	85.13088	0.6865
95	20	84.95204	0.6939
100	0	89.53235	0.6969
100	0.5	89.45023	0.6865
100	1	89.83386	0.6686
100	2	89.37224	0.7073
100	3	89.57745	0.7073
100	5	89.65119	0.682
100	8	89.94068	0.682
100	10	89.8153	0.6568
100	15	88.89631	0.682
100	20	90.1479	0.6805
105	0	94.159	0.6746
105	0.5	94.33079	0.6731
105	1	93.46182	0.6553
105	2	93.83907	0.6627
105	3	93.47401	0.6716
105	5	94.30275	0.6686
105	8	93.82538	0.6627
105	10	94.07403	0.6954
105	15	93.95452	0.6761
105	20	94.17248	0.6627
110	0	98.04405	0.6597
110	0.5	97.49352	0.6716
110	1	98.20002	0.6538
110	2	97.88627	0.6389
110	3	97.77792	0.6642
110	5	97.84779	0.6642
110	8	97.9437	0.679
110	10	97.49806	0.6508
110	15	97.31672	0.6553
110	20	97.23589	0.6464
115	0	102.44346	0.6568
115	0.5	102.85233	0.6434
115	1	101.65183	0.6627
115	2	101.57516	0.63
115	3	101.47262	0.6315
115	5	102.1561	0.6568
115	8	102.07523	0.6493
115	10	101.79216	0.6211
115	15	101.73456	0.6597
115	20	102.45499	0.6419
120	0	105.91891	0.63
120	0.5	106.07833	0.6226
120	1	106.45404	0.6464
120	2	105.99442	0.636
120	3	106.53855	0.6181
120	5	105.78998	0.6345
120	8	106.33809	0.636
120	10	106.50688	0.6315
120	15	106.43929	0.6196
120	20	106.9431	0.6241
125	0	109.90272	0.6226
125	0.5	109.94193	0.6033
125	1	109.43273	0.6315
125	2	110.42911	0.6181
125	3	109.44197	0.5929
125	5	109.8611	0.6315
125	8	111.01908	0.6226
125	10	109.89299	0.6152
125	15	111.05658	0.627
125	20	110.03036	0.6062
130	0	114.96381	0.6018
130	0.5	115.04919	0.5884
130	1	114.14211	0.5958
130	2	114.45247	0.5929
130	3	114.41611	0.6152
130	5	114.46084	0.6018
130	8	113.29767	0.5973
130	10	114.88548	0.6077
130	15	114.82029	0.581
130	20	114.50125	0.5929
135	0	118.62106	0.5854
135	0.5	118.08479	0.5632
135	1	118.38603	0.5929
135	2	118.26188	0.581
135	3	118.77803	0.5825
135	5	119.073	0.5795
135	8	118.44334	0.5721
135	10	118.75771	0.575
135	15	118.82653	0.5944
135	20	119.10606	0.578
140	0	120.66148	0.5736
140	0.5	122.42026	0.5795
140	1	122.9362	0.5632
140	2	122.61586	0.5617
140	3	122.48179	0.5914
140	5	121.67956	0.5795
140	8	122.71264	0.5468
140	10	122.52317	0.5632
140	15	122.66373	0.5602
140	20	122.58504	0.5646
